timestamp,pod,cpu,memory
2026-09-01T11:32:58+08:00,life-assistant-api-gateway-74477cb8bf-smkfr,42m,229Mi
2026-09-01T11:32:58+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,6m,279Mi
2026-09-01T11:32:58+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:32:58+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,8m,275Mi
2026-09-01T11:32:58+08:00,life-assistant-merchant-service-7f9c8f666d-2gjv7,112m,384Mi
2026-09-01T11:32:58+08:00,life-assistant-merchant-service-7f9c8f666d-nb6f4,78m,329Mi
2026-09-01T11:32:58+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,82m,351Mi
2026-09-01T11:32:58+08:00,life-assistant-merchant-service-7f9c8f666d-q6zgj,47m,325Mi
2026-09-01T11:32:58+08:00,life-assistant-merchant-service-7f9c8f666d-x9mh4,47m,360Mi
2026-09-01T11:32:58+08:00,life-assistant-mysql-596766557b-hl5pf,126m,596Mi
2026-09-01T11:32:58+08:00,life-assistant-nacos-5995f55965-l7wq6,6m,548Mi
2026-09-01T11:32:58+08:00,life-assistant-order-service-55cc89b84d-74hvv,8m,264Mi
2026-09-01T11:32:58+08:00,life-assistant-redis-c4fcbf6c-r8mhj,10m,4Mi
2026-09-01T11:32:58+08:00,life-assistant-settlement-service-649b44d76b-hjmml,23m,274Mi
2026-09-01T11:32:58+08:00,life-assistant-user-service-774d699455-2c5dd,11m,282Mi
2026-09-01T11:33:18+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,27m,246Mi
2026-09-01T11:33:18+08:00,life-assistant-api-gateway-74477cb8bf-gs7s8,13m,230Mi
2026-09-01T11:33:18+08:00,life-assistant-api-gateway-74477cb8bf-smkfr,50m,223Mi
2026-09-01T11:33:18+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,5m,279Mi
2026-09-01T11:33:18+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:33:18+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,7m,275Mi
2026-09-01T11:33:18+08:00,life-assistant-merchant-service-7f9c8f666d-2gjv7,49m,384Mi
2026-09-01T11:33:18+08:00,life-assistant-merchant-service-7f9c8f666d-nb6f4,89m,329Mi
2026-09-01T11:33:18+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,79m,351Mi
2026-09-01T11:33:18+08:00,life-assistant-merchant-service-7f9c8f666d-q6zgj,50m,326Mi
2026-09-01T11:33:18+08:00,life-assistant-merchant-service-7f9c8f666d-x9mh4,71m,360Mi
2026-09-01T11:33:18+08:00,life-assistant-mysql-596766557b-hl5pf,133m,596Mi
2026-09-01T11:33:18+08:00,life-assistant-nacos-5995f55965-l7wq6,6m,548Mi
2026-09-01T11:33:18+08:00,life-assistant-order-service-55cc89b84d-74hvv,6m,264Mi
2026-09-01T11:33:18+08:00,life-assistant-redis-c4fcbf6c-r8mhj,10m,4Mi
2026-09-01T11:33:18+08:00,life-assistant-settlement-service-649b44d76b-hjmml,6m,275Mi
2026-09-01T11:33:18+08:00,life-assistant-user-service-774d699455-2c5dd,5m,282Mi
2026-09-01T11:33:36+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,19m,246Mi
2026-09-01T11:33:36+08:00,life-assistant-api-gateway-74477cb8bf-gs7s8,27m,230Mi
2026-09-01T11:33:36+08:00,life-assistant-api-gateway-74477cb8bf-smkfr,50m,223Mi
2026-09-01T11:33:36+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,8m,279Mi
2026-09-01T11:33:36+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:33:36+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,8m,277Mi
2026-09-01T11:33:36+08:00,life-assistant-merchant-service-7f9c8f666d-2gjv7,96m,385Mi
2026-09-01T11:33:36+08:00,life-assistant-merchant-service-7f9c8f666d-nb6f4,69m,331Mi
2026-09-01T11:33:36+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,54m,351Mi
2026-09-01T11:33:36+08:00,life-assistant-merchant-service-7f9c8f666d-q6zgj,50m,326Mi
2026-09-01T11:33:36+08:00,life-assistant-merchant-service-7f9c8f666d-x9mh4,88m,361Mi
2026-09-01T11:33:36+08:00,life-assistant-mysql-596766557b-hl5pf,145m,596Mi
2026-09-01T11:33:36+08:00,life-assistant-nacos-5995f55965-l7wq6,6m,548Mi
2026-09-01T11:33:36+08:00,life-assistant-order-service-55cc89b84d-74hvv,6m,264Mi
2026-09-01T11:33:36+08:00,life-assistant-redis-c4fcbf6c-r8mhj,10m,4Mi
2026-09-01T11:33:36+08:00,life-assistant-settlement-service-649b44d76b-hjmml,7m,275Mi
2026-09-01T11:33:36+08:00,life-assistant-user-service-774d699455-2c5dd,6m,282Mi
2026-09-01T11:33:55+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,37m,245Mi
2026-09-01T11:33:55+08:00,life-assistant-api-gateway-74477cb8bf-gs7s8,23m,231Mi
2026-09-01T11:33:55+08:00,life-assistant-api-gateway-74477cb8bf-smkfr,32m,223Mi
2026-09-01T11:33:55+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,5m,279Mi
2026-09-01T11:33:55+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:33:55+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,5m,277Mi
2026-09-01T11:33:55+08:00,life-assistant-merchant-service-7f9c8f666d-2gjv7,78m,385Mi
2026-09-01T11:33:55+08:00,life-assistant-merchant-service-7f9c8f666d-nb6f4,73m,331Mi
2026-09-01T11:33:55+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,87m,351Mi
2026-09-01T11:33:55+08:00,life-assistant-merchant-service-7f9c8f666d-q6zgj,72m,326Mi
2026-09-01T11:33:55+08:00,life-assistant-merchant-service-7f9c8f666d-x9mh4,48m,361Mi
2026-09-01T11:33:55+08:00,life-assistant-mysql-596766557b-hl5pf,143m,597Mi
2026-09-01T11:33:55+08:00,life-assistant-nacos-5995f55965-l7wq6,6m,548Mi
2026-09-01T11:33:55+08:00,life-assistant-order-service-55cc89b84d-74hvv,6m,264Mi
2026-09-01T11:33:55+08:00,life-assistant-redis-c4fcbf6c-r8mhj,10m,4Mi
2026-09-01T11:33:55+08:00,life-assistant-settlement-service-649b44d76b-hjmml,6m,275Mi
2026-09-01T11:33:55+08:00,life-assistant-user-service-774d699455-2c5dd,6m,282Mi
2026-09-01T11:34:14+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,17m,246Mi
2026-09-01T11:34:14+08:00,life-assistant-api-gateway-74477cb8bf-gs7s8,25m,231Mi
2026-09-01T11:34:14+08:00,life-assistant-api-gateway-74477cb8bf-smkfr,25m,224Mi
2026-09-01T11:34:14+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,6m,279Mi
2026-09-01T11:34:14+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:34:14+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,6m,277Mi
2026-09-01T11:34:14+08:00,life-assistant-merchant-service-7f9c8f666d-2gjv7,72m,386Mi
2026-09-01T11:34:14+08:00,life-assistant-merchant-service-7f9c8f666d-nb6f4,53m,332Mi
2026-09-01T11:34:14+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,76m,351Mi
2026-09-01T11:34:14+08:00,life-assistant-merchant-service-7f9c8f666d-q6zgj,102m,326Mi
2026-09-01T11:34:14+08:00,life-assistant-merchant-service-7f9c8f666d-x9mh4,48m,361Mi
2026-09-01T11:34:14+08:00,life-assistant-mysql-596766557b-hl5pf,132m,596Mi
2026-09-01T11:34:14+08:00,life-assistant-nacos-5995f55965-l7wq6,6m,548Mi
2026-09-01T11:34:14+08:00,life-assistant-order-service-55cc89b84d-74hvv,7m,265Mi
2026-09-01T11:34:14+08:00,life-assistant-redis-c4fcbf6c-r8mhj,10m,4Mi
2026-09-01T11:34:14+08:00,life-assistant-settlement-service-649b44d76b-hjmml,5m,275Mi
2026-09-01T11:34:14+08:00,life-assistant-user-service-774d699455-2c5dd,5m,282Mi
2026-09-01T11:34:33+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,31m,246Mi
2026-09-01T11:34:33+08:00,life-assistant-api-gateway-74477cb8bf-gs7s8,42m,232Mi
2026-09-01T11:34:33+08:00,life-assistant-api-gateway-74477cb8bf-smkfr,33m,224Mi
2026-09-01T11:34:33+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,6m,280Mi
2026-09-01T11:34:33+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:34:33+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,6m,277Mi
2026-09-01T11:34:33+08:00,life-assistant-merchant-service-7f9c8f666d-2gjv7,47m,386Mi
2026-09-01T11:34:33+08:00,life-assistant-merchant-service-7f9c8f666d-nb6f4,37m,332Mi
2026-09-01T11:34:33+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,92m,352Mi
2026-09-01T11:34:33+08:00,life-assistant-merchant-service-7f9c8f666d-q6zgj,79m,327Mi
2026-09-01T11:34:33+08:00,life-assistant-merchant-service-7f9c8f666d-x9mh4,83m,363Mi
2026-09-01T11:34:33+08:00,life-assistant-mysql-596766557b-hl5pf,132m,596Mi
2026-09-01T11:34:33+08:00,life-assistant-nacos-5995f55965-l7wq6,6m,548Mi
2026-09-01T11:34:33+08:00,life-assistant-order-service-55cc89b84d-74hvv,6m,266Mi
2026-09-01T11:34:33+08:00,life-assistant-redis-c4fcbf6c-r8mhj,10m,4Mi
2026-09-01T11:34:33+08:00,life-assistant-settlement-service-649b44d76b-hjmml,5m,275Mi
2026-09-01T11:34:33+08:00,life-assistant-user-service-774d699455-2c5dd,5m,282Mi
2026-09-01T11:34:53+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,18m,246Mi
2026-09-01T11:34:53+08:00,life-assistant-api-gateway-74477cb8bf-gs7s8,22m,232Mi
2026-09-01T11:34:53+08:00,life-assistant-api-gateway-74477cb8bf-smkfr,25m,224Mi
2026-09-01T11:34:53+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,6m,280Mi
2026-09-01T11:34:53+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:34:53+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,5m,277Mi
2026-09-01T11:34:53+08:00,life-assistant-merchant-service-7f9c8f666d-2gjv7,81m,386Mi
2026-09-01T11:34:53+08:00,life-assistant-merchant-service-7f9c8f666d-nb6f4,59m,333Mi
2026-09-01T11:34:53+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,74m,352Mi
2026-09-01T11:34:53+08:00,life-assistant-merchant-service-7f9c8f666d-q6zgj,77m,327Mi
2026-09-01T11:34:53+08:00,life-assistant-merchant-service-7f9c8f666d-x9mh4,83m,363Mi
2026-09-01T11:34:53+08:00,life-assistant-mysql-596766557b-hl5pf,130m,596Mi
2026-09-01T11:34:53+08:00,life-assistant-nacos-5995f55965-l7wq6,6m,548Mi
2026-09-01T11:34:53+08:00,life-assistant-order-service-55cc89b84d-74hvv,5m,266Mi
2026-09-01T11:34:53+08:00,life-assistant-redis-c4fcbf6c-r8mhj,9m,4Mi
2026-09-01T11:34:53+08:00,life-assistant-settlement-service-649b44d76b-hjmml,5m,275Mi
2026-09-01T11:34:53+08:00,life-assistant-user-service-774d699455-2c5dd,5m,283Mi
2026-09-01T11:35:12+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,16m,246Mi
2026-09-01T11:35:12+08:00,life-assistant-api-gateway-74477cb8bf-gs7s8,26m,232Mi
2026-09-01T11:35:12+08:00,life-assistant-api-gateway-74477cb8bf-smkfr,17m,224Mi
2026-09-01T11:35:12+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,8m,280Mi
2026-09-01T11:35:12+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:35:12+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,5m,277Mi
2026-09-01T11:35:12+08:00,life-assistant-merchant-service-7f9c8f666d-2gjv7,60m,386Mi
2026-09-01T11:35:12+08:00,life-assistant-merchant-service-7f9c8f666d-nb6f4,59m,333Mi
2026-09-01T11:35:12+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,66m,352Mi
2026-09-01T11:35:12+08:00,life-assistant-merchant-service-7f9c8f666d-q6zgj,106m,327Mi
2026-09-01T11:35:12+08:00,life-assistant-merchant-service-7f9c8f666d-x9mh4,72m,363Mi
2026-09-01T11:35:12+08:00,life-assistant-mysql-596766557b-hl5pf,150m,596Mi
2026-09-01T11:35:12+08:00,life-assistant-nacos-5995f55965-l7wq6,6m,548Mi
2026-09-01T11:35:12+08:00,life-assistant-order-service-55cc89b84d-74hvv,4m,266Mi
2026-09-01T11:35:12+08:00,life-assistant-redis-c4fcbf6c-r8mhj,10m,4Mi
2026-09-01T11:35:12+08:00,life-assistant-settlement-service-649b44d76b-hjmml,5m,275Mi
2026-09-01T11:35:12+08:00,life-assistant-user-service-774d699455-2c5dd,5m,283Mi
2026-09-01T11:35:30+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,33m,248Mi
2026-09-01T11:35:30+08:00,life-assistant-api-gateway-74477cb8bf-gs7s8,19m,232Mi
2026-09-01T11:35:30+08:00,life-assistant-api-gateway-74477cb8bf-smkfr,12m,225Mi
2026-09-01T11:35:30+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,4m,280Mi
2026-09-01T11:35:30+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:35:30+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,5m,277Mi
2026-09-01T11:35:30+08:00,life-assistant-merchant-service-7f9c8f666d-2gjv7,55m,387Mi
2026-09-01T11:35:30+08:00,life-assistant-merchant-service-7f9c8f666d-nb6f4,49m,333Mi
2026-09-01T11:35:30+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,76m,352Mi
2026-09-01T11:35:30+08:00,life-assistant-merchant-service-7f9c8f666d-q6zgj,83m,327Mi
2026-09-01T11:35:30+08:00,life-assistant-merchant-service-7f9c8f666d-x9mh4,43m,363Mi
2026-09-01T11:35:30+08:00,life-assistant-mysql-596766557b-hl5pf,139m,596Mi
2026-09-01T11:35:30+08:00,life-assistant-nacos-5995f55965-l7wq6,6m,548Mi
2026-09-01T11:35:30+08:00,life-assistant-order-service-55cc89b84d-74hvv,4m,266Mi
2026-09-01T11:35:30+08:00,life-assistant-redis-c4fcbf6c-r8mhj,9m,4Mi
2026-09-01T11:35:30+08:00,life-assistant-settlement-service-649b44d76b-hjmml,5m,275Mi
2026-09-01T11:35:30+08:00,life-assistant-user-service-774d699455-2c5dd,6m,283Mi
2026-09-01T11:35:50+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,23m,248Mi
2026-09-01T11:35:50+08:00,life-assistant-api-gateway-74477cb8bf-gs7s8,25m,233Mi
2026-09-01T11:35:50+08:00,life-assistant-api-gateway-74477cb8bf-smkfr,23m,229Mi
2026-09-01T11:35:50+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,5m,280Mi
2026-09-01T11:35:50+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:35:50+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,6m,277Mi
2026-09-01T11:35:50+08:00,life-assistant-merchant-service-7f9c8f666d-2gjv7,80m,387Mi
2026-09-01T11:35:50+08:00,life-assistant-merchant-service-7f9c8f666d-nb6f4,70m,334Mi
2026-09-01T11:35:50+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,59m,352Mi
2026-09-01T11:35:50+08:00,life-assistant-merchant-service-7f9c8f666d-q6zgj,75m,327Mi
2026-09-01T11:35:50+08:00,life-assistant-merchant-service-7f9c8f666d-x9mh4,90m,363Mi
2026-09-01T11:35:50+08:00,life-assistant-mysql-596766557b-hl5pf,140m,596Mi
2026-09-01T11:35:50+08:00,life-assistant-nacos-5995f55965-l7wq6,6m,548Mi
2026-09-01T11:35:50+08:00,life-assistant-order-service-55cc89b84d-74hvv,7m,266Mi
2026-09-01T11:35:50+08:00,life-assistant-redis-c4fcbf6c-r8mhj,11m,4Mi
2026-09-01T11:35:50+08:00,life-assistant-settlement-service-649b44d76b-hjmml,8m,268Mi
2026-09-01T11:35:50+08:00,life-assistant-user-service-774d699455-2c5dd,6m,283Mi
2026-09-01T11:36:09+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,16m,248Mi
2026-09-01T11:36:09+08:00,life-assistant-api-gateway-74477cb8bf-gs7s8,24m,232Mi
2026-09-01T11:36:09+08:00,life-assistant-api-gateway-74477cb8bf-smkfr,17m,229Mi
2026-09-01T11:36:09+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,7m,280Mi
2026-09-01T11:36:09+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:36:09+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,5m,278Mi
2026-09-01T11:36:09+08:00,life-assistant-merchant-service-7f9c8f666d-2gjv7,61m,387Mi
2026-09-01T11:36:09+08:00,life-assistant-merchant-service-7f9c8f666d-nb6f4,71m,334Mi
2026-09-01T11:36:09+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,66m,352Mi
2026-09-01T11:36:09+08:00,life-assistant-merchant-service-7f9c8f666d-q6zgj,67m,327Mi
2026-09-01T11:36:09+08:00,life-assistant-merchant-service-7f9c8f666d-x9mh4,61m,364Mi
2026-09-01T11:36:09+08:00,life-assistant-mysql-596766557b-hl5pf,142m,596Mi
2026-09-01T11:36:09+08:00,life-assistant-nacos-5995f55965-l7wq6,7m,548Mi
2026-09-01T11:36:09+08:00,life-assistant-order-service-55cc89b84d-74hvv,4m,266Mi
2026-09-01T11:36:09+08:00,life-assistant-redis-c4fcbf6c-r8mhj,10m,4Mi
2026-09-01T11:36:09+08:00,life-assistant-settlement-service-649b44d76b-hjmml,4m,268Mi
2026-09-01T11:36:09+08:00,life-assistant-user-service-774d699455-2c5dd,5m,283Mi
2026-09-01T11:36:28+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,18m,249Mi
2026-09-01T11:36:28+08:00,life-assistant-api-gateway-74477cb8bf-smkfr,39m,230Mi
2026-09-01T11:36:28+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,6m,280Mi
2026-09-01T11:36:28+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:36:28+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,6m,278Mi
2026-09-01T11:36:28+08:00,life-assistant-merchant-service-7f9c8f666d-2gjv7,83m,387Mi
2026-09-01T11:36:28+08:00,life-assistant-merchant-service-7f9c8f666d-nb6f4,72m,334Mi
2026-09-01T11:36:28+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,76m,352Mi
2026-09-01T11:36:28+08:00,life-assistant-merchant-service-7f9c8f666d-q6zgj,105m,327Mi
2026-09-01T11:36:28+08:00,life-assistant-merchant-service-7f9c8f666d-x9mh4,73m,364Mi
2026-09-01T11:36:28+08:00,life-assistant-mysql-596766557b-hl5pf,155m,597Mi
2026-09-01T11:36:28+08:00,life-assistant-nacos-5995f55965-l7wq6,6m,548Mi
2026-09-01T11:36:28+08:00,life-assistant-order-service-55cc89b84d-74hvv,5m,266Mi
2026-09-01T11:36:28+08:00,life-assistant-redis-c4fcbf6c-r8mhj,11m,4Mi
2026-09-01T11:36:28+08:00,life-assistant-settlement-service-649b44d76b-hjmml,6m,268Mi
2026-09-01T11:36:28+08:00,life-assistant-user-service-774d699455-2c5dd,7m,283Mi
2026-09-01T11:36:46+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,32m,250Mi
2026-09-01T11:36:46+08:00,life-assistant-api-gateway-74477cb8bf-smkfr,29m,231Mi
2026-09-01T11:36:46+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,5m,280Mi
2026-09-01T11:36:46+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:36:46+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,6m,278Mi
2026-09-01T11:36:46+08:00,life-assistant-merchant-service-7f9c8f666d-2gjv7,77m,388Mi
2026-09-01T11:36:46+08:00,life-assistant-merchant-service-7f9c8f666d-nb6f4,53m,334Mi
2026-09-01T11:36:46+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,63m,352Mi
2026-09-01T11:36:46+08:00,life-assistant-merchant-service-7f9c8f666d-q6zgj,72m,327Mi
2026-09-01T11:36:46+08:00,life-assistant-merchant-service-7f9c8f666d-x9mh4,63m,364Mi
2026-09-01T11:36:46+08:00,life-assistant-mysql-596766557b-hl5pf,131m,596Mi
2026-09-01T11:36:46+08:00,life-assistant-nacos-5995f55965-l7wq6,7m,548Mi
2026-09-01T11:36:46+08:00,life-assistant-order-service-55cc89b84d-74hvv,5m,266Mi
2026-09-01T11:36:46+08:00,life-assistant-redis-c4fcbf6c-r8mhj,11m,4Mi
2026-09-01T11:36:46+08:00,life-assistant-settlement-service-649b44d76b-hjmml,5m,269Mi
2026-09-01T11:36:46+08:00,life-assistant-user-service-774d699455-2c5dd,5m,283Mi
2026-09-01T11:37:06+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,13m,250Mi
2026-09-01T11:37:06+08:00,life-assistant-api-gateway-74477cb8bf-smkfr,39m,237Mi
2026-09-01T11:37:06+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,6m,281Mi
2026-09-01T11:37:06+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:37:06+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,4m,278Mi
2026-09-01T11:37:06+08:00,life-assistant-merchant-service-7f9c8f666d-2gjv7,57m,388Mi
2026-09-01T11:37:06+08:00,life-assistant-merchant-service-7f9c8f666d-nb6f4,57m,334Mi
2026-09-01T11:37:06+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,64m,352Mi
2026-09-01T11:37:06+08:00,life-assistant-merchant-service-7f9c8f666d-q6zgj,60m,327Mi
2026-09-01T11:37:06+08:00,life-assistant-merchant-service-7f9c8f666d-x9mh4,75m,364Mi
2026-09-01T11:37:06+08:00,life-assistant-mysql-596766557b-hl5pf,138m,596Mi
2026-09-01T11:37:06+08:00,life-assistant-nacos-5995f55965-l7wq6,6m,548Mi
2026-09-01T11:37:06+08:00,life-assistant-order-service-55cc89b84d-74hvv,4m,266Mi
2026-09-01T11:37:06+08:00,life-assistant-redis-c4fcbf6c-r8mhj,9m,4Mi
2026-09-01T11:37:06+08:00,life-assistant-settlement-service-649b44d76b-hjmml,6m,269Mi
2026-09-01T11:37:06+08:00,life-assistant-user-service-774d699455-2c5dd,5m,283Mi
2026-09-01T11:37:24+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,9m,249Mi
2026-09-01T11:37:24+08:00,life-assistant-api-gateway-74477cb8bf-smkfr,23m,235Mi
2026-09-01T11:37:24+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,6m,281Mi
2026-09-01T11:37:24+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:37:24+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,5m,278Mi
2026-09-01T11:37:24+08:00,life-assistant-merchant-service-7f9c8f666d-2gjv7,74m,388Mi
2026-09-01T11:37:24+08:00,life-assistant-merchant-service-7f9c8f666d-nb6f4,57m,335Mi
2026-09-01T11:37:24+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,85m,352Mi
2026-09-01T11:37:24+08:00,life-assistant-merchant-service-7f9c8f666d-q6zgj,61m,327Mi
2026-09-01T11:37:24+08:00,life-assistant-merchant-service-7f9c8f666d-x9mh4,75m,364Mi
2026-09-01T11:37:24+08:00,life-assistant-mysql-596766557b-hl5pf,127m,596Mi
2026-09-01T11:37:24+08:00,life-assistant-nacos-5995f55965-l7wq6,6m,548Mi
2026-09-01T11:37:24+08:00,life-assistant-order-service-55cc89b84d-74hvv,5m,266Mi
2026-09-01T11:37:24+08:00,life-assistant-redis-c4fcbf6c-r8mhj,12m,4Mi
2026-09-01T11:37:24+08:00,life-assistant-settlement-service-649b44d76b-hjmml,6m,269Mi
2026-09-01T11:37:24+08:00,life-assistant-user-service-774d699455-2c5dd,6m,283Mi
2026-09-01T11:37:43+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,4m,249Mi
2026-09-01T11:37:43+08:00,life-assistant-api-gateway-74477cb8bf-smkfr,5m,234Mi
2026-09-01T11:37:43+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,5m,281Mi
2026-09-01T11:37:43+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:37:43+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,7m,278Mi
2026-09-01T11:37:43+08:00,life-assistant-merchant-service-7f9c8f666d-2gjv7,4m,388Mi
2026-09-01T11:37:43+08:00,life-assistant-merchant-service-7f9c8f666d-nb6f4,19m,335Mi
2026-09-01T11:37:43+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,11m,352Mi
2026-09-01T11:37:43+08:00,life-assistant-merchant-service-7f9c8f666d-q6zgj,18m,327Mi
2026-09-01T11:37:43+08:00,life-assistant-merchant-service-7f9c8f666d-x9mh4,32m,365Mi
2026-09-01T11:37:43+08:00,life-assistant-mysql-596766557b-hl5pf,18m,596Mi
2026-09-01T11:37:43+08:00,life-assistant-nacos-5995f55965-l7wq6,6m,548Mi
2026-09-01T11:37:43+08:00,life-assistant-order-service-55cc89b84d-74hvv,5m,267Mi
2026-09-01T11:37:43+08:00,life-assistant-redis-c4fcbf6c-r8mhj,9m,4Mi
2026-09-01T11:37:43+08:00,life-assistant-settlement-service-649b44d76b-hjmml,5m,269Mi
2026-09-01T11:37:43+08:00,life-assistant-user-service-774d699455-2c5dd,6m,283Mi
2026-09-01T11:38:01+08:00,life-assistant-api-gateway-74477cb8bf-bj8c6,4m,248Mi
2026-09-01T11:38:01+08:00,life-assistant-api-gateway-74477cb8bf-smkfr,5m,235Mi
2026-09-01T11:38:01+08:00,life-assistant-engagement-service-7c88c4dd55-9dtrp,4m,281Mi
2026-09-01T11:38:01+08:00,life-assistant-frontend-57c66c6878-rc6tl,1m,7Mi
2026-09-01T11:38:01+08:00,life-assistant-fulfillment-service-c7d796f6b-nhfjw,11m,278Mi
2026-09-01T11:38:01+08:00,life-assistant-merchant-service-7f9c8f666d-2gjv7,8m,387Mi
2026-09-01T11:38:01+08:00,life-assistant-merchant-service-7f9c8f666d-nb6f4,5m,335Mi
2026-09-01T11:38:01+08:00,life-assistant-merchant-service-7f9c8f666d-pqg2v,5m,352Mi
2026-09-01T11:38:01+08:00,life-assistant-merchant-service-7f9c8f666d-q6zgj,4m,327Mi
2026-09-01T11:38:01+08:00,life-assistant-merchant-service-7f9c8f666d-x9mh4,4m,364Mi
2026-09-01T11:38:01+08:00,life-assistant-mysql-596766557b-hl5pf,17m,596Mi
2026-09-01T11:38:01+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,548Mi
2026-09-01T11:38:01+08:00,life-assistant-order-service-55cc89b84d-74hvv,7m,267Mi
2026-09-01T11:38:01+08:00,life-assistant-redis-c4fcbf6c-r8mhj,9m,4Mi
