LAST SEEN   TYPE      REASON                         OBJECT                                                       MESSAGE
6m18s       Normal    SuccessfulRescale              horizontalpodautoscaler/life-assistant-order-service         New size: 3; reason: cpu resource utilization (percentage of request) above target
6m17s       Normal    Created                        pod/life-assistant-order-service-5c75679647-4rlzq            Container created
6m17s       Normal    Pulled                         pod/life-assistant-order-service-5c75679647-55rtx            Container image "crpi-c1t50gwiyvjmmjw6-vpc.cn-heyuan.personal.cr.aliyuncs.com/buaa_summer/life-service-assistant:order-service-50d3346ee281e2de2ed57bfe9139fe8feb72b1c4" already present on machine and can be accessed by the pod
6m17s       Normal    Started                        pod/life-assistant-order-service-5c75679647-55rtx            Container started
6m17s       Normal    Created                        pod/life-assistant-order-service-5c75679647-55rtx            Container created
6m17s       Normal    Started                        pod/life-assistant-merchant-service-76dd444dc-tbcq9          Container started
6m17s       Normal    Started                        pod/life-assistant-order-service-5c75679647-4rlzq            Container started
6m17s       Normal    Pulled                         pod/life-assistant-order-service-5c75679647-4rlzq            Container image "crpi-c1t50gwiyvjmmjw6-vpc.cn-heyuan.personal.cr.aliyuncs.com/buaa_summer/life-service-assistant:order-service-50d3346ee281e2de2ed57bfe9139fe8feb72b1c4" already present on machine and can be accessed by the pod
6m17s       Normal    Pulled                         pod/life-assistant-merchant-service-76dd444dc-tbcq9          Container image "crpi-c1t50gwiyvjmmjw6-vpc.cn-heyuan.personal.cr.aliyuncs.com/buaa_summer/life-service-assistant:merchant-service-50d3346ee281e2de2ed57bfe9139fe8feb72b1c4" already present on machine and can be accessed by the pod
6m17s       Normal    Created                        pod/life-assistant-merchant-service-76dd444dc-tbcq9          Container created
5m27s       Normal    SuccessfulDelete               replicaset/life-assistant-order-service-5c75679647           Deleted pod: life-assistant-order-service-5c75679647-mngdh
5m27s       Normal    Killing                        pod/life-assistant-order-service-5c75679647-mngdh            Stopping container order-service
5m27s       Normal    ScalingReplicaSet              deployment/life-assistant-order-service                      Scaled down replica set life-assistant-order-service-5c75679647 from 3 to 0
5m27s       Normal    Killing                        pod/life-assistant-order-service-5c75679647-4rlzq            Stopping container order-service
5m27s       Normal    SuccessfulDelete               replicaset/life-assistant-order-service-5c75679647           Deleted pod: life-assistant-order-service-5c75679647-55rtx
5m27s       Normal    SuccessfulDelete               replicaset/life-assistant-order-service-5c75679647           Deleted pod: life-assistant-order-service-5c75679647-4rlzq
5m27s       Normal    Killing                        pod/life-assistant-order-service-5c75679647-55rtx            Stopping container order-service
5m11s       Warning   Unhealthy                      pod/life-assistant-merchant-service-76dd444dc-tbcq9          Readiness probe failed: Get "http://10.42.0.213:8081/api/health": dial tcp 10.42.0.213:8081: connect: connection refused
5m7s        Warning   Unhealthy                      pod/life-assistant-merchant-service-76dd444dc-tbcq9          Liveness probe failed: Get "http://10.42.0.213:8081/api/health": dial tcp 10.42.0.213:8081: connect: connection refused
5m7s        Warning   Unhealthy                      pod/life-assistant-order-service-5c75679647-4rlzq            Readiness probe failed: Get "http://10.42.0.214:8083/api/health": dial tcp 10.42.0.214:8083: connect: connection refused
5m7s        Warning   Unhealthy                      pod/life-assistant-order-service-5c75679647-55rtx            Readiness probe failed: Get "http://10.42.0.215:8083/api/health": dial tcp 10.42.0.215:8083: connect: connection refused
5m3s        Warning   Unhealthy                      pod/life-assistant-merchant-service-76dd444dc-tbcq9          Readiness probe failed: Get "http://10.42.0.213:8081/api/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
4m59s       Warning   Unhealthy                      pod/life-assistant-order-service-5c75679647-55rtx            Readiness probe failed: Get "http://10.42.0.215:8083/api/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
4m59s       Warning   Unhealthy                      pod/life-assistant-order-service-5c75679647-4rlzq            Readiness probe failed: Get "http://10.42.0.214:8083/api/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
4m57s       Warning   Unhealthy                      pod/life-assistant-order-service-5c75679647-mngdh            Readiness probe failed: Get "http://10.42.0.198:8083/api/health": dial tcp 10.42.0.198:8083: connect: connection refused
2m18s       Normal    SuccessfulRescale              horizontalpodautoscaler/life-assistant-api-gateway           New size: 1; reason: All metrics below target
2m18s       Normal    ScalingReplicaSet              deployment/life-assistant-api-gateway                        Scaled down replica set life-assistant-api-gateway-d7fc78bd from 2 to 1
2m18s       Normal    Killing                        pod/life-assistant-api-gateway-d7fc78bd-48n7m                Stopping container api-gateway
2m18s       Normal    SuccessfulDelete               replicaset/life-assistant-api-gateway-d7fc78bd               Deleted pod: life-assistant-api-gateway-d7fc78bd-48n7m
2m12s       Warning   Unhealthy                      pod/life-assistant-api-gateway-d7fc78bd-48n7m                Readiness probe failed: HTTP probe failed with statuscode: 503
114s        Normal    SuccessfulCreate               replicaset/life-assistant-order-service-5c75679647           Created pod: life-assistant-order-service-5c75679647-xd6xk
114s        Normal    SuccessfulCreate               replicaset/life-assistant-order-service-5c75679647           Created pod: life-assistant-order-service-5c75679647-sxkph
114s        Normal    SuccessfulCreate               replicaset/life-assistant-order-service-5c75679647           Created pod: life-assistant-order-service-5c75679647-z59d7
114s        Normal    ScalingReplicaSet              deployment/life-assistant-order-service                      Scaled up replica set life-assistant-order-service-5c75679647 from 0 to 3
113s        Normal    Started                        pod/life-assistant-order-service-5c75679647-z59d7            Container started
113s        Normal    Pulled                         pod/life-assistant-order-service-5c75679647-xd6xk            Container image "crpi-c1t50gwiyvjmmjw6-vpc.cn-heyuan.personal.cr.aliyuncs.com/buaa_summer/life-service-assistant:order-service-50d3346ee281e2de2ed57bfe9139fe8feb72b1c4" already present on machine and can be accessed by the pod
113s        Normal    Started                        pod/life-assistant-order-service-5c75679647-sxkph            Container started
113s        Normal    Created                        pod/life-assistant-order-service-5c75679647-sxkph            Container created
113s        Normal    Started                        pod/life-assistant-order-service-5c75679647-xd6xk            Container started
113s        Normal    Pulled                         pod/life-assistant-order-service-5c75679647-z59d7            Container image "crpi-c1t50gwiyvjmmjw6-vpc.cn-heyuan.personal.cr.aliyuncs.com/buaa_summer/life-service-assistant:order-service-50d3346ee281e2de2ed57bfe9139fe8feb72b1c4" already present on machine and can be accessed by the pod
113s        Normal    Created                        pod/life-assistant-order-service-5c75679647-xd6xk            Container created
113s        Normal    Created                        pod/life-assistant-order-service-5c75679647-z59d7            Container created
113s        Normal    Pulled                         pod/life-assistant-order-service-5c75679647-sxkph            Container image "crpi-c1t50gwiyvjmmjw6-vpc.cn-heyuan.personal.cr.aliyuncs.com/buaa_summer/life-service-assistant:order-service-50d3346ee281e2de2ed57bfe9139fe8feb72b1c4" already present on machine and can be accessed by the pod
112s        Warning   Unhealthy                      pod/life-assistant-api-gateway-d7fc78bd-48n7m                Readiness probe failed: Get "http://10.42.0.202:8080/actuator/health/readiness": dial tcp 10.42.0.202:8080: connect: connection refused
63s         Normal    ScalingReplicaSet              deployment/life-assistant-fulfillment-service                Scaled up replica set life-assistant-fulfillment-service-5579cbdf5d from 1 to 2
63s         Normal    SuccessfulCreate               replicaset/life-assistant-fulfillment-service-5579cbdf5d     Created pod: life-assistant-fulfillment-service-5579cbdf5d-cwhsg
63s         Normal    SuccessfulRescale              horizontalpodautoscaler/life-assistant-fulfillment-service   New size: 2; reason: cpu resource utilization (percentage of request) above target
62s         Normal    Started                        pod/life-assistant-fulfillment-service-5579cbdf5d-cwhsg      Container started
62s         Normal    Created                        pod/life-assistant-fulfillment-service-5579cbdf5d-cwhsg      Container created
62s         Normal    Pulled                         pod/life-assistant-fulfillment-service-5579cbdf5d-cwhsg      Container image "crpi-c1t50gwiyvjmmjw6-vpc.cn-heyuan.personal.cr.aliyuncs.com/buaa_summer/life-service-assistant:fulfillment-service-50d3346ee281e2de2ed57bfe9139fe8feb72b1c4" already present on machine and can be accessed by the pod
43s         Warning   Unhealthy                      pod/life-assistant-order-service-5c75679647-sxkph            Liveness probe failed: Get "http://10.42.0.217:8083/api/health": dial tcp 10.42.0.217:8083: connect: connection refused
43s         Warning   Unhealthy                      pod/life-assistant-order-service-5c75679647-z59d7            Liveness probe failed: Get "http://10.42.0.216:8083/api/health": dial tcp 10.42.0.216:8083: connect: connection refused
43s         Warning   Unhealthy                      pod/life-assistant-order-service-5c75679647-xd6xk            Liveness probe failed: Get "http://10.42.0.218:8083/api/health": dial tcp 10.42.0.218:8083: connect: connection refused
43s         Warning   Unhealthy                      pod/life-assistant-order-service-5c75679647-xd6xk            Readiness probe failed: Get "http://10.42.0.218:8083/api/health": dial tcp 10.42.0.218:8083: connect: connection refused
38s         Warning   Unhealthy                      pod/life-assistant-order-service-5c75679647-z59d7            Readiness probe failed: Get "http://10.42.0.216:8083/api/health": dial tcp 10.42.0.216:8083: connect: connection refused
38s         Warning   Unhealthy                      pod/life-assistant-order-service-5c75679647-sxkph            Readiness probe failed: Get "http://10.42.0.217:8083/api/health": dial tcp 10.42.0.217:8083: connect: connection refused
35s         Warning   Unhealthy                      pod/life-assistant-order-service-5c75679647-xd6xk            Readiness probe failed: Get "http://10.42.0.218:8083/api/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
32s         Warning   Unhealthy                      pod/life-assistant-order-service-5c75679647-z59d7            Readiness probe failed: Get "http://10.42.0.216:8083/api/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
30s         Warning   Unhealthy                      pod/life-assistant-order-service-5c75679647-sxkph            Liveness probe failed: Get "http://10.42.0.217:8083/api/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
30s         Warning   Unhealthy                      pod/life-assistant-order-service-5c75679647-sxkph            Readiness probe failed: Get "http://10.42.0.217:8083/api/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
13s         Warning   FailedComputeMetricsReplicas   horizontalpodautoscaler/life-assistant-order-service         invalid metrics (1 invalid out of 1), first error is: failed to get cpu resource metric value: failed to get cpu utilization: did not receive metrics for targeted pods (pods might be unready)
13s         Warning   FailedGetResourceMetric        horizontalpodautoscaler/life-assistant-order-service         failed to get cpu utilization: did not receive metrics for targeted pods (pods might be unready)
2s          Warning   Unhealthy                      pod/life-assistant-fulfillment-service-5579cbdf5d-cwhsg      Liveness probe failed: Get "http://10.42.0.219:8085/api/health": dial tcp 10.42.0.219:8085: connect: connection refused
1s          Warning   Unhealthy                      pod/life-assistant-fulfillment-service-5579cbdf5d-cwhsg      Readiness probe failed: Get "http://10.42.0.219:8085/api/health": dial tcp 10.42.0.219:8085: connect: connection refused
