timestamp,pod,cpu,memory
2026-09-01T10:44:16+08:00,life-assistant-order-service-5696b855c6-lq468,5m,277Mi
2026-09-01T10:44:16+08:00,life-assistant-redis-c4fcbf6c-r8mhj,9m,14Mi
2026-09-01T10:44:16+08:00,life-assistant-settlement-service-6485f7b9bb-wwdxd,4m,268Mi
2026-09-01T10:44:16+08:00,life-assistant-user-service-d9d686b55-p49lg,4m,284Mi
2026-09-01T10:44:34+08:00,life-assistant-api-gateway-68b5c996df-nljj5,5m,226Mi
2026-09-01T10:44:34+08:00,life-assistant-engagement-service-95c6b48f5-rqzdj,5m,286Mi
2026-09-01T10:44:34+08:00,life-assistant-frontend-fc48fc794-wmck7,1m,4Mi
2026-09-01T10:44:34+08:00,life-assistant-fulfillment-service-7d8b56595d-z9slz,5m,280Mi
2026-09-01T10:44:34+08:00,life-assistant-merchant-service-55f5f7c468-4t6l5,8m,290Mi
2026-09-01T10:44:34+08:00,life-assistant-mysql-596766557b-hl5pf,15m,611Mi
2026-09-01T10:44:34+08:00,life-assistant-nacos-5995f55965-l7wq6,6m,559Mi
2026-09-01T10:44:34+08:00,life-assistant-order-service-5696b855c6-lq468,6m,277Mi
2026-09-01T10:44:34+08:00,life-assistant-redis-c4fcbf6c-r8mhj,11m,14Mi
2026-09-01T10:44:34+08:00,life-assistant-settlement-service-6485f7b9bb-wwdxd,8m,268Mi
2026-09-01T10:44:34+08:00,life-assistant-user-service-d9d686b55-p49lg,5m,284Mi
2026-09-01T10:44:52+08:00,life-assistant-api-gateway-68b5c996df-nljj5,4m,226Mi
2026-09-01T10:44:52+08:00,life-assistant-engagement-service-95c6b48f5-rqzdj,7m,286Mi
2026-09-01T10:44:52+08:00,life-assistant-frontend-fc48fc794-wmck7,1m,4Mi
2026-09-01T10:44:52+08:00,life-assistant-fulfillment-service-7d8b56595d-z9slz,8m,281Mi
2026-09-01T10:44:52+08:00,life-assistant-merchant-service-55f5f7c468-4t6l5,8m,290Mi
2026-09-01T10:44:52+08:00,life-assistant-mysql-596766557b-hl5pf,19m,611Mi
2026-09-01T10:44:52+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,559Mi
2026-09-01T10:44:52+08:00,life-assistant-order-service-5696b855c6-lq468,5m,278Mi
2026-09-01T10:44:52+08:00,life-assistant-redis-c4fcbf6c-r8mhj,10m,14Mi
2026-09-01T10:44:52+08:00,life-assistant-settlement-service-6485f7b9bb-wwdxd,3m,269Mi
2026-09-01T10:44:52+08:00,life-assistant-user-service-d9d686b55-p49lg,8m,285Mi
2026-09-01T10:45:11+08:00,life-assistant-api-gateway-68b5c996df-nljj5,3m,226Mi
2026-09-01T10:45:11+08:00,life-assistant-engagement-service-95c6b48f5-rqzdj,9m,287Mi
2026-09-01T10:45:11+08:00,life-assistant-frontend-fc48fc794-wmck7,1m,4Mi
2026-09-01T10:45:11+08:00,life-assistant-fulfillment-service-7d8b56595d-z9slz,5m,281Mi
2026-09-01T10:45:11+08:00,life-assistant-merchant-service-55f5f7c468-4t6l5,5m,291Mi
2026-09-01T10:45:11+08:00,life-assistant-mysql-596766557b-hl5pf,16m,611Mi
2026-09-01T10:45:11+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,559Mi
2026-09-01T10:45:11+08:00,life-assistant-order-service-5696b855c6-lq468,5m,278Mi
2026-09-01T10:45:11+08:00,life-assistant-redis-c4fcbf6c-r8mhj,9m,14Mi
2026-09-01T10:45:11+08:00,life-assistant-settlement-service-6485f7b9bb-wwdxd,4m,269Mi
2026-09-01T10:45:11+08:00,life-assistant-user-service-d9d686b55-p49lg,5m,285Mi
2026-09-01T10:45:29+08:00,life-assistant-api-gateway-68b5c996df-nljj5,4m,226Mi
2026-09-01T10:45:29+08:00,life-assistant-engagement-service-95c6b48f5-rqzdj,3m,287Mi
2026-09-01T10:45:29+08:00,life-assistant-frontend-fc48fc794-wmck7,1m,4Mi
2026-09-01T10:45:29+08:00,life-assistant-fulfillment-service-7d8b56595d-z9slz,3m,281Mi
2026-09-01T10:45:29+08:00,life-assistant-merchant-service-55f5f7c468-4t6l5,4m,291Mi
2026-09-01T10:45:29+08:00,life-assistant-mysql-596766557b-hl5pf,14m,611Mi
2026-09-01T10:45:29+08:00,life-assistant-nacos-5995f55965-l7wq6,6m,559Mi
2026-09-01T10:45:29+08:00,life-assistant-order-service-5696b855c6-lq468,3m,278Mi
2026-09-01T10:45:29+08:00,life-assistant-redis-c4fcbf6c-r8mhj,10m,14Mi
2026-09-01T10:45:29+08:00,life-assistant-settlement-service-6485f7b9bb-wwdxd,3m,269Mi
2026-09-01T10:45:29+08:00,life-assistant-user-service-d9d686b55-p49lg,4m,285Mi
2026-09-01T10:45:47+08:00,life-assistant-api-gateway-68b5c996df-nljj5,7m,227Mi
2026-09-01T10:45:47+08:00,life-assistant-engagement-service-95c6b48f5-rqzdj,4m,287Mi
2026-09-01T10:45:47+08:00,life-assistant-frontend-fc48fc794-wmck7,1m,4Mi
2026-09-01T10:45:47+08:00,life-assistant-fulfillment-service-7d8b56595d-z9slz,22m,281Mi
2026-09-01T10:45:47+08:00,life-assistant-merchant-service-55f5f7c468-4t6l5,10m,291Mi
2026-09-01T10:45:47+08:00,life-assistant-mysql-596766557b-hl5pf,16m,611Mi
2026-09-01T10:45:47+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,559Mi
2026-09-01T10:45:47+08:00,life-assistant-order-service-5696b855c6-lq468,14m,278Mi
2026-09-01T10:45:47+08:00,life-assistant-redis-c4fcbf6c-r8mhj,10m,14Mi
2026-09-01T10:45:47+08:00,life-assistant-settlement-service-6485f7b9bb-wwdxd,6m,269Mi
2026-09-01T10:45:47+08:00,life-assistant-user-service-d9d686b55-p49lg,4m,285Mi
2026-09-01T10:46:05+08:00,life-assistant-api-gateway-68b5c996df-nljj5,10m,228Mi
2026-09-01T10:46:05+08:00,life-assistant-engagement-service-95c6b48f5-rqzdj,15m,288Mi
2026-09-01T10:46:05+08:00,life-assistant-frontend-fc48fc794-wmck7,1m,4Mi
2026-09-01T10:46:05+08:00,life-assistant-fulfillment-service-7d8b56595d-z9slz,13m,282Mi
2026-09-01T10:46:05+08:00,life-assistant-merchant-service-55f5f7c468-4t6l5,5m,291Mi
2026-09-01T10:46:05+08:00,life-assistant-mysql-596766557b-hl5pf,18m,611Mi
2026-09-01T10:46:05+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,559Mi
2026-09-01T10:46:05+08:00,life-assistant-order-service-5696b855c6-lq468,4m,278Mi
2026-09-01T10:46:05+08:00,life-assistant-redis-c4fcbf6c-r8mhj,9m,14Mi
2026-09-01T10:46:05+08:00,life-assistant-settlement-service-6485f7b9bb-wwdxd,6m,269Mi
2026-09-01T10:46:05+08:00,life-assistant-user-service-d9d686b55-p49lg,30m,286Mi
2026-09-01T10:46:24+08:00,life-assistant-api-gateway-68b5c996df-nljj5,3m,228Mi
2026-09-01T10:46:24+08:00,life-assistant-engagement-service-95c6b48f5-rqzdj,23m,288Mi
2026-09-01T10:46:24+08:00,life-assistant-frontend-fc48fc794-wmck7,1m,4Mi
2026-09-01T10:46:24+08:00,life-assistant-fulfillment-service-7d8b56595d-z9slz,13m,282Mi
2026-09-01T10:46:24+08:00,life-assistant-merchant-service-55f5f7c468-4t6l5,6m,291Mi
2026-09-01T10:46:24+08:00,life-assistant-mysql-596766557b-hl5pf,19m,611Mi
2026-09-01T10:46:24+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,559Mi
2026-09-01T10:46:24+08:00,life-assistant-order-service-5696b855c6-lq468,9m,278Mi
2026-09-01T10:46:24+08:00,life-assistant-redis-c4fcbf6c-r8mhj,9m,14Mi
2026-09-01T10:46:24+08:00,life-assistant-settlement-service-6485f7b9bb-wwdxd,4m,269Mi
2026-09-01T10:46:24+08:00,life-assistant-user-service-d9d686b55-p49lg,15m,286Mi
2026-09-01T10:46:42+08:00,life-assistant-api-gateway-68b5c996df-nljj5,3m,228Mi
2026-09-01T10:46:42+08:00,life-assistant-engagement-service-95c6b48f5-rqzdj,23m,288Mi
2026-09-01T10:46:42+08:00,life-assistant-frontend-fc48fc794-wmck7,1m,4Mi
2026-09-01T10:46:42+08:00,life-assistant-fulfillment-service-7d8b56595d-z9slz,17m,282Mi
2026-09-01T10:46:42+08:00,life-assistant-merchant-service-55f5f7c468-4t6l5,6m,291Mi
2026-09-01T10:46:42+08:00,life-assistant-mysql-596766557b-hl5pf,21m,611Mi
2026-09-01T10:46:42+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,559Mi
2026-09-01T10:46:42+08:00,life-assistant-order-service-5696b855c6-lq468,5m,278Mi
2026-09-01T10:46:42+08:00,life-assistant-redis-c4fcbf6c-r8mhj,9m,14Mi
2026-09-01T10:46:42+08:00,life-assistant-settlement-service-6485f7b9bb-wwdxd,3m,269Mi
2026-09-01T10:46:42+08:00,life-assistant-user-service-d9d686b55-p49lg,8m,286Mi
2026-09-01T10:47:00+08:00,life-assistant-api-gateway-68b5c996df-nljj5,5m,228Mi
2026-09-01T10:47:00+08:00,life-assistant-engagement-service-95c6b48f5-rqzdj,4m,288Mi
2026-09-01T10:47:00+08:00,life-assistant-frontend-fc48fc794-wmck7,1m,4Mi
2026-09-01T10:47:00+08:00,life-assistant-fulfillment-service-7d8b56595d-z9slz,5m,282Mi
2026-09-01T10:47:00+08:00,life-assistant-merchant-service-55f5f7c468-4t6l5,4m,291Mi
2026-09-01T10:47:00+08:00,life-assistant-mysql-596766557b-hl5pf,21m,611Mi
2026-09-01T10:47:00+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,559Mi
2026-09-01T10:47:00+08:00,life-assistant-order-service-5696b855c6-lq468,7m,278Mi
2026-09-01T10:47:00+08:00,life-assistant-redis-c4fcbf6c-r8mhj,10m,14Mi
2026-09-01T10:47:00+08:00,life-assistant-settlement-service-6485f7b9bb-wwdxd,5m,269Mi
2026-09-01T10:47:00+08:00,life-assistant-user-service-d9d686b55-p49lg,5m,286Mi
2026-09-01T10:47:19+08:00,life-assistant-api-gateway-68b5c996df-nljj5,3m,228Mi
2026-09-01T10:47:19+08:00,life-assistant-engagement-service-95c6b48f5-rqzdj,10m,288Mi
2026-09-01T10:47:19+08:00,life-assistant-frontend-fc48fc794-wmck7,1m,4Mi
2026-09-01T10:47:19+08:00,life-assistant-fulfillment-service-7d8b56595d-z9slz,5m,282Mi
2026-09-01T10:47:19+08:00,life-assistant-merchant-service-55f5f7c468-4t6l5,4m,291Mi
2026-09-01T10:47:19+08:00,life-assistant-mysql-596766557b-hl5pf,15m,611Mi
2026-09-01T10:47:19+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,559Mi
2026-09-01T10:47:19+08:00,life-assistant-order-service-5696b855c6-lq468,4m,278Mi
2026-09-01T10:47:19+08:00,life-assistant-redis-c4fcbf6c-r8mhj,9m,14Mi
2026-09-01T10:47:19+08:00,life-assistant-settlement-service-6485f7b9bb-wwdxd,3m,269Mi
2026-09-01T10:47:19+08:00,life-assistant-user-service-d9d686b55-p49lg,4m,286Mi
2026-09-01T10:47:37+08:00,life-assistant-api-gateway-68b5c996df-nljj5,4m,228Mi
2026-09-01T10:47:37+08:00,life-assistant-engagement-service-95c6b48f5-rqzdj,4m,288Mi
2026-09-01T10:47:37+08:00,life-assistant-frontend-fc48fc794-wmck7,1m,4Mi
2026-09-01T10:47:37+08:00,life-assistant-fulfillment-service-7d8b56595d-z9slz,3m,282Mi
2026-09-01T10:47:37+08:00,life-assistant-merchant-service-55f5f7c468-4t6l5,6m,291Mi
2026-09-01T10:47:37+08:00,life-assistant-mysql-596766557b-hl5pf,15m,611Mi
2026-09-01T10:47:37+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,559Mi
2026-09-01T10:47:37+08:00,life-assistant-order-service-5696b855c6-lq468,4m,278Mi
2026-09-01T10:47:37+08:00,life-assistant-redis-c4fcbf6c-r8mhj,9m,14Mi
2026-09-01T10:47:37+08:00,life-assistant-settlement-service-6485f7b9bb-wwdxd,7m,269Mi
2026-09-01T10:47:37+08:00,life-assistant-user-service-d9d686b55-p49lg,7m,286Mi
2026-09-01T10:47:55+08:00,life-assistant-api-gateway-68b5c996df-nljj5,3m,228Mi
2026-09-01T10:47:55+08:00,life-assistant-engagement-service-95c6b48f5-rqzdj,6m,288Mi
2026-09-01T10:47:55+08:00,life-assistant-frontend-fc48fc794-wmck7,1m,4Mi
2026-09-01T10:47:55+08:00,life-assistant-fulfillment-service-7d8b56595d-z9slz,7m,282Mi
2026-09-01T10:47:55+08:00,life-assistant-merchant-service-55f5f7c468-4t6l5,4m,291Mi
2026-09-01T10:47:55+08:00,life-assistant-mysql-596766557b-hl5pf,17m,611Mi
2026-09-01T10:47:55+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,559Mi
2026-09-01T10:47:55+08:00,life-assistant-order-service-5696b855c6-lq468,10m,278Mi
2026-09-01T10:47:55+08:00,life-assistant-redis-c4fcbf6c-r8mhj,9m,14Mi
2026-09-01T10:47:55+08:00,life-assistant-settlement-service-6485f7b9bb-wwdxd,4m,269Mi
2026-09-01T10:47:55+08:00,life-assistant-user-service-d9d686b55-p49lg,4m,286Mi
2026-09-01T10:48:14+08:00,life-assistant-api-gateway-68b5c996df-nljj5,3m,228Mi
2026-09-01T10:48:14+08:00,life-assistant-engagement-service-95c6b48f5-rqzdj,4m,289Mi
2026-09-01T10:48:14+08:00,life-assistant-frontend-fc48fc794-wmck7,1m,4Mi
2026-09-01T10:48:14+08:00,life-assistant-fulfillment-service-7d8b56595d-z9slz,5m,282Mi
2026-09-01T10:48:14+08:00,life-assistant-merchant-service-55f5f7c468-4t6l5,10m,292Mi
2026-09-01T10:48:14+08:00,life-assistant-mysql-596766557b-hl5pf,17m,611Mi
2026-09-01T10:48:14+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,559Mi
2026-09-01T10:48:14+08:00,life-assistant-order-service-5696b855c6-lq468,4m,278Mi
2026-09-01T10:48:14+08:00,life-assistant-redis-c4fcbf6c-r8mhj,9m,14Mi
2026-09-01T10:48:14+08:00,life-assistant-settlement-service-6485f7b9bb-wwdxd,4m,269Mi
2026-09-01T10:48:14+08:00,life-assistant-user-service-d9d686b55-p49lg,3m,286Mi
2026-09-01T10:48:32+08:00,life-assistant-api-gateway-68b5c996df-nljj5,4m,228Mi
2026-09-01T10:48:32+08:00,life-assistant-engagement-service-95c6b48f5-rqzdj,4m,289Mi
2026-09-01T10:48:32+08:00,life-assistant-frontend-fc48fc794-wmck7,1m,4Mi
2026-09-01T10:48:32+08:00,life-assistant-fulfillment-service-7d8b56595d-z9slz,10m,282Mi
2026-09-01T10:48:32+08:00,life-assistant-merchant-service-55f5f7c468-4t6l5,4m,292Mi
2026-09-01T10:48:32+08:00,life-assistant-mysql-596766557b-hl5pf,17m,611Mi
2026-09-01T10:48:32+08:00,life-assistant-nacos-5995f55965-l7wq6,6m,559Mi
2026-09-01T10:48:32+08:00,life-assistant-order-service-5696b855c6-lq468,4m,278Mi
2026-09-01T10:48:32+08:00,life-assistant-redis-c4fcbf6c-r8mhj,10m,14Mi
2026-09-01T10:48:32+08:00,life-assistant-settlement-service-6485f7b9bb-wwdxd,6m,269Mi
2026-09-01T10:48:32+08:00,life-assistant-user-service-d9d686b55-p49lg,12m,286Mi
2026-09-01T10:48:51+08:00,life-assistant-api-gateway-68b5c996df-nljj5,3m,228Mi
2026-09-01T10:48:51+08:00,life-assistant-engagement-service-95c6b48f5-rqzdj,10m,289Mi
2026-09-01T10:48:51+08:00,life-assistant-frontend-fc48fc794-wmck7,1m,4Mi
2026-09-01T10:48:51+08:00,life-assistant-fulfillment-service-7d8b56595d-z9slz,13m,282Mi
2026-09-01T10:48:51+08:00,life-assistant-merchant-service-55f5f7c468-4t6l5,4m,292Mi
2026-09-01T10:48:51+08:00,life-assistant-mysql-596766557b-hl5pf,17m,611Mi
2026-09-01T10:48:51+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,559Mi
2026-09-01T10:48:51+08:00,life-assistant-order-service-5696b855c6-lq468,6m,278Mi
2026-09-01T10:48:51+08:00,life-assistant-redis-c4fcbf6c-r8mhj,13m,14Mi
2026-09-01T10:48:51+08:00,life-assistant-settlement-service-6485f7b9bb-wwdxd,6m,269Mi
2026-09-01T10:48:51+08:00,life-assistant-user-service-d9d686b55-p49lg,4m,286Mi
2026-09-01T10:49:09+08:00,life-assistant-api-gateway-68b5c996df-nljj5,3m,228Mi
2026-09-01T10:49:09+08:00,life-assistant-engagement-service-95c6b48f5-rqzdj,4m,289Mi
2026-09-01T10:49:09+08:00,life-assistant-frontend-fc48fc794-wmck7,1m,4Mi
2026-09-01T10:49:09+08:00,life-assistant-fulfillment-service-7d8b56595d-z9slz,3m,282Mi
2026-09-01T10:49:09+08:00,life-assistant-merchant-service-55f5f7c468-4t6l5,3m,292Mi
2026-09-01T10:49:09+08:00,life-assistant-mysql-596766557b-hl5pf,18m,611Mi
2026-09-01T10:49:09+08:00,life-assistant-nacos-5995f55965-l7wq6,5m,559Mi
2026-09-01T10:49:09+08:00,life-assistant-order-service-5696b855c6-lq468,4m,278Mi
2026-09-01T10:49:09+08:00,life-assistant-redis-c4fcbf6c-r8mhj,9m,14Mi
2026-09-01T10:49:09+08:00,life-assistant-settlement-service-6485f7b9bb-wwdxd,6m,269Mi
2026-09-01T10:49:09+08:00,life-assistant-user-service-d9d686b55-p49lg,7m,286Mi
